"","doc_id","sentence_id","entity","entity_type"
"2920","text47",12,"Brooklyn","GPE"
"2921","text47",16,"John_Poindexter","PERSON"
"2922","text47",16,"Oliver_North","PERSON"
"2923","text47",16,"two","CARDINAL"
"2924","text47",16,"Iran_-_contra","EVENT"
"2925","text47",16,"Fifth","ORDINAL"
"2926","text47",16,"White_House","ORG"
"2927","text47",17,"Myerson","PERSON"
"2928","text47",18,"Fifth","ORDINAL"
"2929","text48",2,"Monday_night","TIME"
"2930","text48",2,"one","CARDINAL"
"2931","text48",2,"Bess_Myerson_'s","PERSON"
"2932","text48",2,"New_York_City_'s","GPE"
"2933","text48",2,"Cultural_Affairs","ORG"
"2934","text48",2,"Koch","PERSON"
"2935","text48",4,"Monday_night","TIME"
"2936","text48",4,"one","CARDINAL"
"2937","text48",4,"Bess_Myerson_'s","PERSON"
"2938","text48",4,"New_York_City_'s","GPE"
"2939","text48",4,"Cultural_Affairs","ORG"
"2940","text48",4,"Koch","PERSON"
"2941","text48",5,"Monday_night","TIME"
"2942","text48",5,"one","CARDINAL"
"2943","text48",5,"Bess_Myerson_'s","PERSON"
"2944","text48",5,"New_York_City_'s","GPE"
"2945","text48",5,"Cultural_Affairs","ORG"
"2946","text48",5,"Koch","PERSON"
"2947","text48",6,"Myerson","PERSON"
"2948","text48",7,"two","CARDINAL"
"2949","text48",7,"Myerson","PERSON"
"2950","text48",7,"Miss_America","PERSON"
"2951","text48",8,"Myerson","PERSON"
"2952","text48",8,"yesterday","DATE"
"2953","text48",9,"Last_month","DATE"
"2954","text48",9,"Myerson","PERSON"
"2955","text48",9,"Fifth","ORDINAL"
"2956","text48",9,"Koch","PERSON"
"2957","text48",10,"Carl_A._Capasso","PERSON"
"2958","text48",10,"41","DATE"
"2959","text48",10,"Myerson","PERSON"
"2960","text48",11,"Myerson","PERSON"
"2961","text48",11,"the_last_two_years","DATE"
"2962","text48",13,"David_Garth","PERSON"
"2963","text48",13,"Myerson","PERSON"
"2964","text48",13,"Democratic","NORP"
"2965","text48",13,"the_United_States_Senate","ORG"
"2966","text48",13,"1980","DATE"
"2967","text48",17,"Bronx","GPE"
"2968","text48",17,"5,000","MONEY"
"2969","text48",17,"the_Miss_America_Pageant","ORG"
"2970","text48",18,"two","CARDINAL"
"2971","text48",18,"the_years","DATE"
"2972","text48",18,"1970","DATE"
"2973","text48",21,"Maureen_Connelly","PERSON"
"2974","text48",21,"Garth","PERSON"
"2975","text48",21,"1980","DATE"
"2976","text48",21,"Myerson","PERSON"
"2977","text48",23,"Myerson","PERSON"
"2978","text48",26,"1945","DATE"
"2979","text48",26,"World_War_II","EVENT"
"2980","text48",26,"first","ORDINAL"
"2981","text48",26,"Miss_America","PERSON"
"2982","text48",28,"Rachmaninoff","PERSON"
"2983","text48",28,"the_New_York_Philharmonic","ORG"
"2984","text48",28,"Harry_S._Truman","PERSON"
"2985","text48",28,"the_White_House","FAC"
"2986","text48",29,"American","NORP"
"2987","text48",30,"The_Big_Payoff_'_'","WORK"
"2988","text48",31,"the_years","DATE"
"2989","text48",31,"first","ORDINAL"
"2990","text48",32,"John_V._Lindsay_'s","PERSON"
"2991","text48",32,"Consumer_Affairs","ORG"
"2992","text48",33,"Lindsay","PERSON"
"2993","text48",33,"Myerson","PERSON"
"2994","text48",33,"Koch","PERSON"
"2995","text48",33,"1977","DATE"
"2996","text48",34,"these_years","DATE"
"2997","text48",34,"Garth","PERSON"
"2998","text48",34,"Myerson","PERSON"
"2999","text48",34,"City_Council","ORG"
"3000","text48",35,"first","ORDINAL"
"3001","text48",35,"Garth","PERSON"
"3002","text48",36,"1980","DATE"
"3003","text48",36,"Senate","ORG"
"3004","text48",37,"Myerson","PERSON"
"3005","text48",37,"Koch","PERSON"
"3006","text48",37,"Cultural_Affairs","ORG"
"3007","text48",38,"the_last_year","DATE"
"3008","text48",38,"8","CARDINAL"
"3009","text48",38,"10","CARDINAL"
"3010","text48",38,"Myerson","PERSON"
"3011","text48",39,"at_least_$_3.2_million","MONEY"
"3012","text48",39,"1985","DATE"
"3013","text48",39,"83,000-a","MONEY"
"3014","text48",40,"yesterday","DATE"
"3015","text48",44,"Connelly","PERSON"
"3016","text48",46,"90_million","CARDINAL"
"3017","text48",46,"90_days","DATE"
"3018","text48",47,"Myerson","PERSON"
"3019","text48",47,"Garth","PERSON"
"3020","text49",2,"Bess_Myerson","PERSON"
"3021","text49",2,"New_York_City_'s","GPE"
"3022","text49",2,"Cultural_Affairs","ORG"
"3023","text49",2,"yesterday","DATE"
"3024","text49",2,"up_to_90_days","DATE"
"3025","text49",2,"Myerson","PERSON"
"3026","text49",4,"Bess_Myerson","PERSON"
"3027","text49",4,"New_York_City_'s","GPE"
"3028","text49",4,"Cultural_Affairs","ORG"
"3029","text49",4,"yesterday","DATE"
"3030","text49",4,"up_to_90_days","DATE"
"3031","text49",4,"Myerson","PERSON"
"3032","text49",5,"Bess_Myerson","PERSON"
"3033","text49",5,"New_York_City_'s","GPE"
"3034","text49",5,"Cultural_Affairs","ORG"
"3035","text49",5,"yesterday","DATE"
"3036","text49",5,"up_to_90_days","DATE"
"3037","text49",5,"Myerson","PERSON"
"3038","text49",6,"Diane_Mulcahy_Coffey","PERSON"
"3039","text49",6,"Myerson","PERSON"
"3040","text49",6,"Koch","PERSON"
"3041","text49",7,"Coffey","PERSON"
"3042","text49",7,"44_years_old","DATE"
"3043","text49",7,"Koch","PERSON"
"3044","text49",7,"Congress","ORG"
"3045","text49",8,"Myerson","PERSON"
"3046","text49",8,"62","DATE"
"3047","text49",8,"the_Fifth_Amendment","LAW"
"3048","text49",8,"last_month","DATE"
"3049","text49",8,"Koch","PERSON"
"3050","text49",9,"City_Hall","ORG"
"3051","text49",9,"yesterday","DATE"
"3052","text49",9,"Myerson","PERSON"
"3053","text49",9,"1977","DATE"
"3054","text49",10,"Koch","PERSON"
"3055","text49",10,"June","DATE"
"3056","text49",10,"Fifth_Amendment","LAW"
"3057","text49",10,"Corporation_Counsel","ORG"
"3058","text49",10,"Frederick_A._O._Schwarz_Jr.","PERSON"
"3059","text49",12,"Myerson","PERSON"
"3060","text49",12,"four","CARDINAL"
"3061","text49",12,"yesterday","DATE"
"3062","text49",13,"Mayor","GPE"
"3063","text49",13,"yesterday","DATE"
"3064","text49",13,"Myerson","PERSON"
"3065","text49",13,"83,000-a","MONEY"
"3066","text49",14,"four","CARDINAL"
"3067","text49",14,"yesterday","DATE"
"3068","text49",14,"Commissioner","PRODUCT"
"3069","text49",16,"Koch","PERSON"
"3070","text49",16,"the_past_year","DATE"
"3071","text49",16,"Myerson","PERSON"
"3072","text49",18,"Bess_Myerson_'s","PERSON"
"3073","text49",21,"Cultural_Affairs","ORG"
"3074","text49",22,"yesterday","DATE"
"3075","text49",22,"Myerson","PERSON"
"3076","text49",22,"Schwarz","PERSON"
"3077","text49",22,"Carl_A._Capasso","PERSON"
"3078","text49",22,"$_53.6_million","MONEY"
"3079","text49",22,"Brooklyn","GPE"
"3080","text49",23,"Capasso","PERSON"
"3081","text49",23,"the_Nanco_Contracting_Corporation","ORG"
"3082","text49",23,"Myerson","PERSON"
"3083","text49",24,"Schwarz","PERSON"
"3084","text49",24,"Koch","PERSON"
"3085","text49",24,"this_week","DATE"
"3086","text49",24,"Koch","PERSON"
"3087","text49",25,"Two","CARDINAL"
"3088","text49",26,"Schwarz","PERSON"
"3089","text49",26,"two","CARDINAL"
"3090","text49",26,"Myerson","PERSON"
"3091","text49",26,"21,000-a","MONEY"
"3092","text49",26,"State_Supreme_Court","ORG"
"3093","text49",26,"Manhattan","GPE"
"3094","text49",26,"Hortense_W._Gabel","PERSON"
"3095","text49",26,"Capasso","PERSON"
"3096","text49",26,"1983","DATE"
"3097","text49",27,"years","DATE"
"3098","text49",28,"Schwarz","PERSON"
"3099","text49",30,"Myerson","PERSON"
"3100","text49",31,"Capasso","PERSON"
"3101","text49",32,"Gabel","PERSON"
"3102","text49",32,"Myerson","PERSON"
"3103","text49",32,"Gabel","PERSON"
"3104","text49",33,"Myerson","PERSON"
"3105","text49",33,"1983","DATE"
"3106","text49",34,"Fifth_Amendment","LAW"
"3107","text49",35,"Frederick_P._Hafetz","PERSON"
"3108","text49",36,"Schwarz","PERSON"
"3109","text49",36,"Myerson","PERSON"
"3110","text49",36,"more_than_two_hours","TIME"
"3111","text49",36,"Tuesday","DATE"
"3112","text49",38,"Tuesday","DATE"
"3113","text49",38,"Schwarz","PERSON"
"3114","text49",38,"Myerson","PERSON"
"3115","text49",38,"the_Fifth_Amendment","LAW"
"3116","text49",41,"the_Fifth_Amendment","LAW"
"3117","text49",42,"Myerson","PERSON"
"3118","text49",42,"Tuesday","DATE"
"3119","text49",42,"Schwarz","PERSON"
"3120","text49",42,"First","ORG"
"3121","text49",42,"Stanley_Brezenoff","PERSON"
"3122","text49",42,"Doron_Gopstein","PERSON"
"3123","text49",42,"first","ORDINAL"
"3124","text49",42,"Corporation_Counsel","ORG"
"3125","text49",43,"Schwarz","PERSON"
"3126","text49",43,"Myerson","PERSON"
"3127","text49",43,"the_next_day","DATE"
"3128","text49",44,"Koch","PERSON"
"3129","text49",44,"Myerson","PERSON"
"3130","text49",46,"yesterday","DATE"
"3131","text49",46,"Myerson","PERSON"
"3132","text49",46,"14","CARDINAL"
"3133","text49",47,"Koch","PERSON"
"3134","text49",47,"one","CARDINAL"
"3135","text5",3,"Edward_N._Costikyan_'s","PERSON"
"3136","text5",3,"the_New_York_City_Board_of_Estimate","ORG"
"3137","text5",3,"first","ORDINAL"
"3138","text5",4,"one","CARDINAL"
"3139","text5",5,"Dec._17","DATE"
"3140","text5",6,"Manhattan","GPE"
"3141","text5",7,"one","CARDINAL"
"3142","text5",7,"one","CARDINAL"
"3143","text5",7,"one","CARDINAL"
"3144","text5",7,"one_-_third","CARDINAL"
"3145","text5",7,"less_than_one_-_tenth","CARDINAL"
"3146","text5",8,"Two","CARDINAL"
"3147","text5",9,"Costikyan","PERSON"
"3148","text5",9,"Constitution","LAW"
"3149","text5",11,"Costikyan","PERSON"
"3150","text5",11,"Manhattan","GPE"
"3151","text5",11,"Manhattan","GPE"
"3152","text5",11,"one","CARDINAL"
"3153","text5",12,"Brooklyn","GPE"
"3154","text5",12,"three","CARDINAL"
"3155","text5",12,"Manhattan","GPE"
"3156","text5",13,"two","CARDINAL"
"3157","text5",13,"three","CARDINAL"
"3158","text5",13,"Costikyan","PERSON"
"3159","text5",13,"Manhattan","GPE"
"3160","text5",13,"Bronx","GPE"
"3161","text5",14,"Costikyan","PERSON"
"3162","text5",14,"Manhattan","GPE"
"3163","text5",15,"New_York","GPE"
"3164","text5",15,"the_Board_of_Estimate","ORG"
"3165","text5",15,"New_Yorkers","NORP"
"3166","text5",16,"The_Board_of_Estimate","ORG"
"3167","text5",17,"first","ORDINAL"
"3168","text5",18,"FRANKLIN_J._HAVLICEK","PERSON"
"3169","text5",19,"New_York","GPE"
"3170","text5",19,"Dec._19_,_1986","DATE"
"3171","text5",20,"Columbia_University","ORG"
"3172","text5",20,"Koch","PERSON"
"3173","text50",2,"Nicaraguan","NORP"
"3174","text50",2,"this_year","DATE"
"3175","text50",4,"Nicaraguan","NORP"
"3176","text50",4,"this_year","DATE"
"3177","text50",5,"Nicaraguan","NORP"
"3178","text50",5,"this_year","DATE"
"3179","text50",6,"1988","DATE"
"3180","text50",7,"Ramirez_Mercado","PERSON"
"3181","text50",7,"Monday","DATE"
"3182","text50",8,"the_new_Constitution","LAW"
"3183","text50",8,"Sandinista","NORP"
"3184","text50",8,"Carlos_Nunez_Tellez","PERSON"
"3185","text50",8,"the_National_Assembly","ORG"
"3186","text50",8,"1987","DATE"
"3187","text50",9,"Sandinista","NORP"
"3188","text50",9,"Barricada","GPE"
"3189","text50",9,"last_Nov._20","DATE"
"3190","text50",11,"Sandinistas","NORP"
"3191","text50",12,"The_Political_Event_of_1987_'_'_'","WORK"
"3192","text50",14,"Social_Christian","NORP"
"3193","text50",14,"Azucena_Ferre","PERSON"
"3194","text50",14,"less_than_a_week_ago","DATE"
"3195","text50",15,"1987","DATE"
"3196","text50",16,"Ramirez","PERSON"
"3197","text50",16,"Monday","DATE"
"3198","text50",17,"the_National_Assembly","ORG"
"3199","text50",19,"May","DATE"
"3200","text50",19,"June_of_1988","DATE"
"3201","text50",21,"next_year","DATE"
"3202","text50",22,"Ramirez","PERSON"
"3203","text50",24,"this_year","DATE"
"3204","text50",25,"Mario_Rappaccioli","PERSON"
"3205","text50",25,"the_Conservative_Party","ORG"
"3206","text50",27,"Ramirez","PERSON"
"3207","text50",29,"Ramirez","PERSON"
"3208","text50",29,"Sandinistas","NORP"
"3209","text50",32,"Sandinista_Victory_Predicted_'","ORG"
"3210","text50",33,"the_Sandinista_Front","ORG"
"3211","text50",33,"the_Sandinista_Front","ORG"
"3212","text50",34,"Managua","GPE"
"3213","text50",35,"Ramirez","PERSON"
"3214","text50",35,"first","ORDINAL"
"3215","text50",35,"Sandinista","NORP"
"3216","text50",35,"Moises_Hassan_Morales","PERSON"
"3217","text50",35,"North_Carolina_State_University","GPE"
"3218","text50",37,"Moises_Hassan","PERSON"
"3219","text50",40,"Managua","GPE"
"3220","text50",41,"Sandinista","NORP"
"3221","text50",41,"1979","DATE"
"3222","text50",41,"Ramirez","PERSON"
"3223","text50",42,"Managua","GPE"
"3224","text50",44,"Ramirez","PERSON"
"3225","text50",44,"American","NORP"
"3226","text50",46,"Ramirez","PERSON"
"3227","text51",2,"Helmut_Kohl","PERSON"
"3228","text51",2,"today","DATE"
"3229","text51",2,"West_German","NORP"
"3230","text51",2,"this_month","DATE"
"3231","text51",4,"Helmut_Kohl","PERSON"
"3232","text51",4,"today","DATE"
"3233","text51",4,"West_German","NORP"
"3234","text51",4,"this_month","DATE"
"3235","text51",5,"Helmut_Kohl","PERSON"
"3236","text51",5,"today","DATE"
"3237","text51",5,"West_German","NORP"
"3238","text51",5,"this_month","DATE"
"3239","text51",6,"Kohl","PERSON"
"3240","text51",7,"Atlantic","LOC"
"3241","text51",7,"Bonn","GPE"
"3242","text51",7,"Communist_Europe","LOC"
"3243","text51",8,"Kohl","PERSON"
"3244","text51",8,"Christian_Democratic_Party","ORG"
"3245","text51",13,"Christian","NORP"
"3246","text51",13,"Democrats","NORP"
"3247","text51",13,"Bavarian","NORP"
"3248","text51",13,"Franz_Josef_Strauss","PERSON"
"3249","text51",14,"Theo_Waigel","PERSON"
"3250","text51",14,"Bavarians","NORP"
"3251","text51",14,"Bonn","GPE"
"3252","text51",14,"Jan._25","DATE"
"3253","text51",14,"1970","DATE"
"3254","text51",15,"Bavarians","ORG"
"3255","text51",15,"Hans_-_Dietrich_Genscher","PERSON"
"3256","text51",15,"Free_Democratic_Party","ORG"
"3257","text51",16,"Strauss","PERSON"
"3258","text51",16,"Genscher","PERSON"
"3259","text52",2,"today","DATE"
"3260","text52",2,"Shanghai","GPE"
"3261","text52",2,"the_Communist_Party","ORG"
"3262","text52",4,"today","DATE"
"3263","text52",4,"Shanghai","GPE"
"3264","text52",4,"the_Communist_Party","ORG"
"3265","text52",5,"today","DATE"
"3266","text52",5,"Shanghai","GPE"
"3267","text52",5,"the_Communist_Party","ORG"
"3268","text52",6,"Wang_Ruowang","PERSON"
"3269","text52",6,"Marxist","NORP"
"3270","text52",6,"second","ORDINAL"
"3271","text52",6,"this_week","DATE"
"3272","text52",7,"Monday","DATE"
"3273","text52",7,"Fang_Lizhi","PERSON"
"3274","text52",7,"the_University_of_Science_and_Technology","ORG"
"3275","text52",7,"Hefei","GPE"
"3276","text52",8,"today","DATE"
"3277","text52",8,"third","ORDINAL"
"3278","text52",8,"Liu_Binyan","PERSON"
"3279","text52",8,"People_'s_Daily","ORG"
"3280","text52",9,"Liu","PERSON"
"3281","text52",9,"China","GPE"
"3282","text52",10,"Tonight","TIME"
"3283","text52",10,"Beijing","GPE"
"3284","text52",14,"Tuesday","DATE"
"3285","text52",14,"China","GPE"
"3286","text52",14,"Deng_Xiaoping","PERSON"
"3287","text52",14,"Wang","PERSON"
"3288","text52",14,"Fang","PERSON"
"3289","text52",14,"Liu","PERSON"
"3290","text52",14,"China","GPE"
"3291","text52",15,"Wang","PERSON"
"3292","text52",16,"one","CARDINAL"
"3293","text52",16,"New_China_News_Agency","ORG"
"3294","text52",22,"Politburo","ORG"
"3295","text52",22,"the_Communist_Party","ORG"
"3296","text52",22,"China","GPE"
"3297","text52",22,"a_month","DATE"
"3298","text52",23,"Wang","PERSON"
"3299","text52",23,"more_than_a_week","DATE"
"3300","text52",23,"tonight","TIME"
"3301","text52",24,"at_least_five","CARDINAL"
"3302","text52",24,"China","GPE"
"3303","text52",27,"Red_Flag","LOC"
"3304","text52",27,"today","DATE"
"3305","text52",29,"democratic","NORP"
"3306","text52",30,"this_week","DATE"
"3307","text52",30,"Hu_Yaobang","PERSON"
"3308","text52",31,"Hu","PERSON"
"3309","text52",31,"two_weeks","DATE"
"3310","text52",32,"Hu_Yaobang","PERSON"
"3311","text52",34,"recent_years","DATE"
"3312","text52",34,"today","DATE"
"3313","text52",34,"China","GPE"
"3314","text52",35,"the_Communist_Party","ORG"
"3315","text52",35,"the_New_China_News_Agency","ORG"
"3316","text52",36,"Chinese","NORP"
"3317","text52",36,"China","GPE"
"3318","text53",2,"Hans_-_Dietrich_Genscher","PERSON"
"3319","text53",2,"Bonn","GPE"
"3320","text53",2,"Flick","ORG"
"3321","text53",4,"Hans_-_Dietrich_Genscher","PERSON"
"3322","text53",4,"Bonn","GPE"
"3323","text53",4,"Flick","ORG"
"3324","text53",5,"Hans_-_Dietrich_Genscher","PERSON"
"3325","text53",5,"Bonn","GPE"
"3326","text53",5,"Flick","ORG"
"3327","text53",9,"some_200","CARDINAL"
"3328","text53",9,"Saarbrucken","PRODUCT"
"3329","text53",12,"Genscher","PERSON"
"3330","text53",16,"Jan._25","DATE"
"3331","text53",16,"Genscher","PERSON"
"3332","text53",17,"Free_Democratic_Party","ORG"
"3333","text53",17,"winter","DATE"
"3334","text53",17,"Helmut_Kohl_'s","PERSON"
"3335","text53",17,"Social_Democratic","ORG"
"3336","text53",18,"Franz_Josef_Strauss","PERSON"
"3337","text53",18,"Bavaria","GPE"
"3338","text53",18,"Genscher","PERSON"
"3339","text53",18,"Democrats","NORP"
"3340","text53",18,"German","NORP"
"3341","text53",19,"Kohl","PERSON"
"3342","text53",19,"East_Germany","GPE"
"3343","text53",20,"Genscher","PERSON"
"3344","text53",20,"West_Germany_'s","GPE"
"3345","text53",21,"Strauss","PERSON"
"3346","text53",21,"Democrats","NORP"
"3347","text53",21,"Bavarian","NORP"
"3348","text53",22,"Took_Post","WORK"
"3349","text53",22,"1974","DATE"
"3350","text53",22,"Genscher","PERSON"
"3351","text53",22,"1974","DATE"
"3352","text53",22,"Helmut_Schmidt_'s","PERSON"
"3353","text53",22,"Social_Democrats","NORP"
"3354","text53",22,"Kohl","PERSON"
"3355","text53",22,"Schmidt","PERSON"
"3356","text53",22,"1982","DATE"
"3357","text53",23,"Democrats","NORP"
"3358","text53",24,"Two_years_ago","DATE"
"3359","text53",24,"Genscher","PERSON"
"3360","text53",24,"Economics","ORG"
"3361","text53",24,"Martin_Bangemann","PERSON"
"3362","text53",25,"Genscher","PERSON"
"3363","text53",26,"Democrats","NORP"
"3364","text53",26,"Germans","NORP"
"3365","text53",26,"Genscher","PERSON"
"3366","text53",27,"Today","DATE"
"3367","text53",27,"Democrats","NORP"
"3368","text53",27,"the_Foreign_Ministry","ORG"
"3369","text53",28,"Genscher","PERSON"
"3370","text53",28,"Democrats","NORP"
"3371","text53",28,"the_7_percent","PERCENT"
"3372","text53",28,"1983","DATE"
"3373","text53",29,"Coalition_Assured_'_'","ORG"
"3374","text53",33,"Strauss","PERSON"
"3375","text53",35,"every_passing_day","DATE"
"3376","text53",36,"Jan._25","DATE"
"3377","text53",36,"Democrats","NORP"
"3378","text53",36,"Germans","NORP"
"3379","text53",36,"two","CARDINAL"
"3380","text53",36,"second","ORDINAL"
"3381","text53",37,"second","ORDINAL"
"3382","text53",38,"second","ORDINAL"
"3383","text53",39,"Christian","NORP"
"3384","text53",39,"Democratic","NORP"
"3385","text53",40,"Christian_Democratic","NORP"
"3386","text53",40,"4.9_percent","PERCENT"
"3387","text53",40,"second","ORDINAL"
"3388","text53",40,"Democrats","NORP"
"3389","text53",42,"Genscher","PERSON"
"3390","text53",42,"late_last_year","DATE"
"3391","text53",44,"The_day","DATE"
"3392","text53",44,"Bonn","GPE"
"3393","text53",44,"British","NORP"
"3394","text53",44,"Democratic","NORP"
"3395","text53",45,"Genscher","PERSON"
"3396","text53",45,"Wuppertal","ORG"
"3397","text53",46,"40","CARDINAL"
"3398","text53",46,"Genscher","PERSON"
"3399","text53",46,"West_German","NORP"
"3400","text53",46,"one","CARDINAL"
"3401","text53",46,"the_days","DATE"
"3402","text53",46,"'_'_Europessimism_'_'","WORK"
"3403","text53",46,"Eurosclerosis","WORK"
"3404","text53",47,"West_Europeans","NORP"
"3405","text53",47,"the_United_States","GPE"
"3406","text53",48,"Saarbrucken","PRODUCT"
"3407","text53",48,"one","CARDINAL"
"3408","text53",48,"10_or_20_minutes","TIME"
"3409","text53",49,"the_evening","TIME"
"3410","text53",49,"two","CARDINAL"
"3411","text53",49,"midnight","TIME"
"3412","text53",50,"One","CARDINAL"
"3413","text53",50,"German","NORP"
"3414","text53",50,"winter","DATE"
"3415","text54",2,"Queens_Borough","ORG"
"3416","text54",2,"Donald_R._Manes","PERSON"
"3417","text54",2,"301,000","MONEY"
"3418","text54",2,"Manes","PERSON"
"3419","text54",2,"Koch","PERSON"
"3420","text54",2,"yesterday","DATE"
"3421","text54",4,"Queens_Borough","ORG"
"3422","text54",4,"Donald_R._Manes","PERSON"
"3423","text54",4,"301,000","MONEY"
"3424","text54",4,"Manes","PERSON"
"3425","text54",4,"Koch","PERSON"
"3426","text54",4,"yesterday","DATE"
"3427","text54",5,"Queens_Borough","ORG"
"3428","text54",5,"Donald_R._Manes","PERSON"
"3429","text54",5,"301,000","MONEY"
"3430","text54",5,"Manes","PERSON"
"3431","text54",5,"Koch","PERSON"
"3432","text54",5,"yesterday","DATE"
"3433","text54",6,"Half","CARDINAL"
"3434","text54",6,"Manes","GPE"
"3435","text54",6,"more_than_$_1_million","MONEY"
"3436","text54",6,"Corporation_Counsel","ORG"
"3437","text54",7,"Frederick_A._O._Schwarz_Jr.","PERSON"
"3438","text54",7,"half","CARDINAL"
"3439","text54",7,"Manes","PERSON"
"3440","text54",8,"Manes","PERSON"
"3441","text54",8,"last_March","DATE"
"3442","text54",9,"Geoffrey_G._Lindenauer","PERSON"
"3443","text54",9,"Parking_Violations_Bureau","ORG"
"3444","text54",9,"Manes","PERSON"
"3445","text54",9,"eight","CARDINAL"
"3446","text54",9,"between_$_500,000","MONEY"
"3447","text54",9,"600,000","MONEY"
"3448","text54",10,"Manes","PERSON"
"3449","text54",10,"a_little_more_than_half","TIME"
"3450","text54",11,"Manes","PERSON"
"3451","text54",11,"Stanley_M._Friedman","PERSON"
"3452","text54",11,"Bronx_Democratic","NORP"
"3453","text54",12,"first","ORDINAL"
"3454","text54",12,"two_weeks","DATE"
"3455","text54",12,"Manes","PERSON"
"3456","text54",12,"Manes","PERSON"
"3457","text54",13,"Schwarz","PERSON"
"3458","text54",13,"yesterday","DATE"
"3459","text54",13,"Manes","PERSON"
"3460","text54",15,"Koch","PERSON"
"3461","text54",15,"the_Corporation_Counsel_'s","ORG"
"3462","text54",17,"Schwarz","PERSON"
"3463","text54",17,"six","CARDINAL"
"3464","text54",18,"Schwarz","PERSON"
"3465","text54",18,"last_day","DATE"
"3466","text54",18,"Corporation_Counsel","ORG"
"3467","text54",18,"today","DATE"
"3468","text54",19,"Manes","PERSON"
"3469","text54",19,"the_Corporation_Counsel","ORG"
"3470","text54",19,"Marlene","PERSON"
"3471","text54",20,"Schwarz","PERSON"
"3472","text54",20,"Manes","PERSON"
"3473","text54",22,"Schwarz","PERSON"
"3474","text54",23,"301,000","MONEY"
"3475","text54",23,"Manes","PERSON"
"3476","text54",24,"Michael_F._Armstrong","PERSON"
"3477","text54",24,"Manes","PERSON"
"3478","text54",24,"Manes","PERSON"
"3479","text54",25,"Manes","PERSON"
"3480","text54",25,"Armstrong","PERSON"
"3481","text54",30,"Armstrong","PERSON"
"3482","text54",31,"Manes","PERSON"
"3483","text54",32,"Manes","PERSON"
"3484","text54",32,"Wheels","PERSON"
"3485","text54",32,"Wheels","PERSON"
"3486","text54",33,"Wheels","ORG"
"3487","text54",33,"Saturdays","DATE"
"3488","text54",33,"Sundays","DATE"
"3489","text54",33,"about_7,000","CARDINAL"
"3490","text54",34,"8,600","CARDINAL"
"3491","text54",35,"Schwarz","PERSON"
"3492","text54",35,"Manes","PERSON"
"3493","text54",36,"Last_month","DATE"
"3494","text54",36,"Citisource_Inc.","ORG"
"3495","text54",36,"five","CARDINAL"
"3496","text54",36,"Friedman","PERSON"
"3497","text54",36,"more_than_$_14_million","MONEY"
"3498","text54",37,"Friedman","PERSON"
"3499","text54",37,"Citisource","ORG"
"3500","text54",37,"Marvin_B._Kaplan","PERSON"
"3501","text54",37,"four","CARDINAL"
"3502","text54",37,"November","DATE"
"3503","text55",2,"China","GPE"
"3504","text55",2,"the_Cultural_Revolution","EVENT"
"3505","text55",2,"China","GPE"
"3506","text55",2,"State_Department","ORG"
"3507","text55",2,"today","DATE"
"3508","text55",4,"China","GPE"
"3509","text55",4,"the_Cultural_Revolution","EVENT"
"3510","text55",4,"China","GPE"
"3511","text55",4,"State_Department","ORG"
"3512","text55",4,"today","DATE"
"3513","text55",5,"China","GPE"
"3514","text55",5,"the_Cultural_Revolution","EVENT"
"3515","text55",5,"China","GPE"
"3516","text55",5,"State_Department","ORG"
"3517","text55",5,"today","DATE"
"3518","text55",8,"Merle_Goldman","PERSON"
"3519","text55",8,"Chinese","NORP"
"3520","text55",8,"Boston_University","ORG"
"3521","text55",8,"Deng_Xiaoping_'s","PERSON"
"3522","text55",8,"Liu_Binyan","PERSON"
"3523","text55",9,"Japanese","NORP"
"3524","text55",9,"Tuesday","DATE"
"3525","text55",9,"Deng","PERSON"
"3526","text55",9,"Liu","PERSON"
"3527","text55",9,"China","GPE"
"3528","text55",9,"Westernization","ORG"
"3529","text55",10,"'_Symbol_of_Integrity_'_'_'","WORK"
"3530","text55",11,"Liu_Binyan","PERSON"
"3531","text55",11,"Chinese","NORP"
"3532","text55",11,"Goldman","PERSON"
"3533","text55",12,"Chinese","NORP"
"3534","text55",12,"Deng","PERSON"
"3535","text55",13,"Beijing","GPE"
"3536","text55",13,"today","DATE"
"3537","text55",13,"Shanghai","GPE"
"3538","text55",13,"the_Communist_Party","ORG"
"3539","text55",14,"Page_A10","WORK"
"3540","text55",15,"Liu","PERSON"
"3541","text55",15,"People_'s_Daily","ORG"
"3542","text55",15,"the_last_few_years","DATE"
"3543","text55",15,"Communist","NORP"
"3544","text55",16,"#_20_Years","MONEY"
"3545","text55",17,"20_years","DATE"
"3546","text55",17,"Mao_Zedong","PERSON"
"3547","text55",17,"Marxist","NORP"
"3548","text55",18,"Beijing","GPE"
"3549","text55",18,"Chinese","NORP"
"3550","text55",19,"Deng","PERSON"
"3551","text55",19,"Liu","PERSON"
"3552","text55",19,"the_month","DATE"
"3553","text55",19,"China","GPE"
"3554","text55",19,"Chinese","NORP"
"3555","text55",19,"Goldman","PERSON"
"3556","text55",20,"China","GPE"
"3557","text55",20,"Dissent","PERSON"
"3558","text55",22,"Deng","PERSON"
"3559","text55",23,"State_Department","ORG"
"3560","text55",23,"Hu_Yaobang","PERSON"
"3561","text55",23,"the_Communist_Party","ORG"
"3562","text55",23,"Deng","PERSON"
